# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000223745.8_2	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93310128-93311608	ENSG00000223745.8_2_afe_5	True	False	93310128-93311608	A	93324635-93324691	Distal	93311608-93324635	False	False	False	0.701	0.651	-0.039	0.692	0.045
ENSG00000223745.8_2	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93310128-93311608	ENSG00000223745.8_2_afe_6	True	False	93310128-93311608	A	93324635-93324691	Proximal	93311608-93324635	False	False	False	0.701	0.651	-0.039	0.692	0.045
ENSG00000223745.8_2	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93310128-93311608	ENSG00000223745.8_2_afe_6	True	False	93310128-93311608	A	93339357-93339536	Distal	93311608-93339357	False	False	False	0.064	0.006	-0.022	0.454	0.234
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_1	True	False	93264638-93264772	A	93269683-93269758	Proximal	93264772-93269683	False	False	False	0.08	0.047	-0.016	0.561	0.192
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_1	True	False	93264638-93264772	A	93290565-93290686	Distal	93264772-93290565	False	False	False	0.035	0.056	0.008	0.441	0.321
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_2	True	False	93264638-93264772	A	93269683-93269758	Proximal	93264772-93269683	False	False	False	0.08	0.047	-0.016	0.561	0.192
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_2	True	False	93264638-93264772	A	93305388-93305470	Distal	93264772-93305388	False	False	False	0.805	0.747	-0.039	0.673	0.077
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_3	True	True	93264638-93264772	A	93269683-93269758	Proximal	93264773-93269682	False	False	False	0.068	0.165	0.049	0.69	0.077
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_3	True	False	93264638-93264772	A	93290565-93290686	Distal	93264772-93290565	False	False	False	0.035	0.056	0.008	0.441	0.321
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_4	True	True	93264638-93264772	A	93269683-93269758	Proximal	93264773-93269682	False	False	False	0.068	0.165	0.049	0.69	0.077
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_4	True	False	93264638-93264772	A	93305388-93305470	Distal	93264772-93305388	False	False	False	0.805	0.747	-0.039	0.673	0.077
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_5	True	False	93264638-93264772	A	93269683-93269758	Proximal	93264772-93269683	False	False	False	0.08	0.047	-0.016	0.561	0.192
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_5	True	False	93264638-93264772	A	93290565-93290686	Distal	93264772-93290565	False	False	False	0.035	0.056	0.008	0.441	0.321
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_6	True	False	93264638-93264772	A	93290565-93290686	Proximal	93264772-93290565	False	False	False	0.035	0.056	0.008	0.441	0.321
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_6	True	False	93264638-93264772	A	93305388-93305470	Distal	93264772-93305388	False	False	False	0.805	0.747	-0.039	0.673	0.077
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_7	True	True	93264638-93264772	A	93269683-93269758	Proximal	93264773-93269682	False	False	False	0.068	0.165	0.049	0.69	0.077
ENSG00000223745.8_3	ENSG00000223745.8	CCDC18-AS1	chr1	-	ENSG00000223745.8:t:93264638-93264772	ENSG00000223745.8_3_afe_7	True	False	93264638-93264772	A	93290565-93290686	Distal	93264772-93290565	False	False	False	0.035	0.056	0.008	0.441	0.321
ENSG00000142082.15_1	ENSG00000142082.15	SIRT3	chr11	-	ENSG00000142082.15:t:233343-233683	ENSG00000142082.15_1_afe_1	True	False	233343-233534	A	236048-236354	Proximal	233534-236048	False	False	False	0.507	0.569	0.037	0.645	0.073
ENSG00000142082.15_1	ENSG00000142082.15	SIRT3	chr11	-	ENSG00000142082.15:t:233343-233683	ENSG00000142082.15_1_afe_1	True	False	233343-233534	A	236616-236931	Distal	233534-236616	False	False	False	0.062	0.052	-0.007	0.47	0.257
ENSG00000142082.15_1	ENSG00000142082.15	SIRT3	chr11	-	ENSG00000142082.15:t:233343-233683	ENSG00000142082.15_1_afe_2	True	False	233343-233534	A	236194-236354	Proximal	233534-236194	False	False	False	0.414	0.335	-0.042	0.664	0.064
ENSG00000142082.15_1	ENSG00000142082.15	SIRT3	chr11	-	ENSG00000142082.15:t:233343-233683	ENSG00000142082.15_1_afe_2	True	False	233343-233534	A	236616-236931	Distal	233534-236616	False	False	False	0.062	0.052	-0.007	0.47	0.257
ENSG00000123810.9_1	ENSG00000123810.9	B9D2	chr19	-	ENSG00000123810.9:t:41363432-41363523	ENSG00000123810.9_1_afe_1	False	False	41363432-41363523	A	41363764-41363930	Proximal	41363523-41363764	False	False	False	0.025	0.075	0.021	0.461	0.208
ENSG00000123810.9_1	ENSG00000123810.9	B9D2	chr19	-	ENSG00000123810.9:t:41363432-41363523	ENSG00000123810.9_1_afe_1	False	False	41363432-41363523	A	41363958-41364165	Distal	41363523-41363958	False	False	False	0.975	0.925	-0.021	0.461	0.208
ENSG00000023909.10_1	ENSG00000023909.10	GCLM	chr1	-	ENSG00000023909.10:t:93904266-93904588	ENSG00000023909.10_1_afe_1	True	True	93904266-93904588	A	93908665-93908924	Proximal	93904589-93908664	False	False	False	0.066	0.102	0.019	0.593	0.157
ENSG00000023909.10_1	ENSG00000023909.10	GCLM	chr1	-	ENSG00000023909.10:t:93904266-93904588	ENSG00000023909.10_1_afe_1	True	False	93904266-93904588	A	93909038-93909456	Distal	93904588-93909038	False	False	False	0.926	0.892	-0.019	0.594	0.155
ENSG00000105341.19_1	ENSG00000105341.19	DMAC2	chr19	-	ENSG00000105341.19:t:41438218-41438414	ENSG00000105341.19_1_afe_1	False	False	41438218-41438414	A	41439474-41439576	Proximal	41438414-41439474	False	False	False	0.07	0.037	-0.019	0.542	0.189
ENSG00000105341.19_1	ENSG00000105341.19	DMAC2	chr19	-	ENSG00000105341.19:t:41438218-41438414	ENSG00000105341.19_1_afe_1	False	False	41438218-41438414	A	41439882-41439936	Distal	41438414-41439882	False	False	False	0.928	0.961	0.02	0.545	0.185
ENSG00000105341.19_3	ENSG00000105341.19	DMAC2	chr19	-	ENSG00000105341.19:t:41431988-41432408	ENSG00000105341.19_3_afe_1	True	False	41431988-41432408	A	41432846-41433062	Proximal	41432409-41432845	False	False	False	0.213	0.221	0.008	0.485	0.292
ENSG00000105341.19_3	ENSG00000105341.19	DMAC2	chr19	-	ENSG00000105341.19:t:41431988-41432408	ENSG00000105341.19_3_afe_1	True	False	41431988-41432408	A	41433272-41433434	Distal	41432408-41433272	False	False	False	0.214	0.31	0.081	0.827	0.033
ENSG00000105341.19_3	ENSG00000105341.19	DMAC2	chr19	-	ENSG00000105341.19:t:41431988-41432408	ENSG00000105341.19_3_afe_2	True	False	41431988-41432408	A	41432846-41433062	Proximal	41432409-41432845	False	False	False	0.213	0.221	0.008	0.485	0.292
ENSG00000105341.19_3	ENSG00000105341.19	DMAC2	chr19	-	ENSG00000105341.19:t:41431988-41432408	ENSG00000105341.19_3_afe_2	True	False	41431988-41432408	A	41433537-41433673	Distal	41432408-41433537	False	False	False	0.577	0.465	-0.091	0.853	0.025
ENSG00000140284.11_1	ENSG00000140284.11	SLC27A2	chr15	+	ENSG00000140284.11:t:50197500-50197709	ENSG00000140284.11_1_afe_1	False	False	50197500-50197709	A	50191001-50191104	Proximal	50191104-50197500	False	False	False	0.046	0.053	0.008	0.497	0.213
ENSG00000140284.11_1	ENSG00000140284.11	SLC27A2	chr15	+	ENSG00000140284.11:t:50197500-50197709	ENSG00000140284.11_1_afe_1	False	False	50197500-50197709	A	50182196-50182905	Distal	50182905-50197500	False	False	False	0.954	0.947	-0.008	0.497	0.213
ENSG00000142089.17_1	ENSG00000142089.17	IFITM3	chr11	-	ENSG00000142089.17:t:325703-326294	ENSG00000142089.17_1_afe_1	True	True	325703-326294	A	327195-327224	Proximal	326295-327194	False	False	False	0.978	0.886	-0.045	0.595	0.11
ENSG00000142089.17_1	ENSG00000142089.17	IFITM3	chr11	-	ENSG00000142089.17:t:325703-326294	ENSG00000142089.17_1_afe_1	True	False	325703-326146	A	327251-327436	Distal	326146-327251	False	False	False	0.022	0.114	0.045	0.595	0.11
ENSG00000142089.17_1	ENSG00000142089.17	IFITM3	chr11	-	ENSG00000142089.17:t:325703-326294	ENSG00000142089.17_1_afe_2	True	True	325703-326294	A	327195-327224	Proximal	326295-327194	False	False	False	0.978	0.886	-0.045	0.595	0.11
ENSG00000142089.17_1	ENSG00000142089.17	IFITM3	chr11	-	ENSG00000142089.17:t:325703-326294	ENSG00000142089.17_1_afe_2	True	False	325703-326146	A	327251-327436	Distal	326146-327251	False	False	False	0.022	0.114	0.045	0.595	0.11
ENSG00000244879.10_1	ENSG00000244879.10	GABPB1-AS1	chr15	+	ENSG00000244879.10:t:50356100-50356436	ENSG00000244879.10_1_afe_1	False	False	50356100-50356436	A	50355553-50355765	Proximal	50355765-50356100	False	False	False	0.457	0.53	0.044	0.655	0.069
ENSG00000244879.10_1	ENSG00000244879.10	GABPB1-AS1	chr15	+	ENSG00000244879.10:t:50356100-50356436	ENSG00000244879.10_1_afe_1	False	False	50356100-50356436	A	50354944-50355545	Distal	50355545-50356100	False	False	False	0.537	0.451	-0.061	0.687	0.052
ENSG00000138592.14_1	ENSG00000138592.14	USP8	chr15	+	ENSG00000138592.14:t:50439009-50439177	ENSG00000138592.14_1_afe_1	True	False	50439009-50439177	A	50424596-50424654	Proximal	50424654-50439009	False	False	False	0.18	0.259	0.044	0.638	0.081
ENSG00000138592.14_1	ENSG00000138592.14	USP8	chr15	+	ENSG00000138592.14:t:50439009-50439177	ENSG00000138592.14_1_afe_1	True	False	50439009-50439177	A	50424380-50424514	Distal	50424514-50439009	False	False	False	0.658	0.552	-0.06	0.683	0.052
ENSG00000138592.14_1	ENSG00000138592.14	USP8	chr15	+	ENSG00000138592.14:t:50439009-50439177	ENSG00000138592.14_1_afe_2	True	False	50439009-50439177	A	50432338-50432499	Proximal	50432499-50439009	False	False	False	0.153	0.173	0.014	0.582	0.12
ENSG00000138592.14_1	ENSG00000138592.14	USP8	chr15	+	ENSG00000138592.14:t:50439009-50439177	ENSG00000138592.14_1_afe_2	True	False	50439009-50439177	A	50424596-50424654	Distal	50424654-50439009	False	False	False	0.18	0.259	0.044	0.638	0.081
ENSG00000104093.14_5	ENSG00000104093.14	DMXL2	chr15	-	ENSG00000104093.14:t:51450129-51450673	ENSG00000104093.14_5_afe_1	True	False	51450129-51450346	A	51451645-51451697	Proximal	51450346-51451645	False	False	False	0.795	0.795	0.006	0.524	0.181
ENSG00000104093.14_5	ENSG00000104093.14	DMXL2	chr15	-	ENSG00000104093.14:t:51450129-51450673	ENSG00000104093.14_5_afe_1	True	False	51450129-51450346	A	51453550-51453641	Distal	51450346-51453550	False	False	False	0.172	0.133	-0.029	0.57	0.144
ENSG00000104093.14_5	ENSG00000104093.14	DMXL2	chr15	-	ENSG00000104093.14:t:51450129-51450673	ENSG00000104093.14_5_afe_2	True	False	51450129-51450346	A	51453550-51453641	Proximal	51450346-51453550	False	False	False	0.172	0.133	-0.029	0.57	0.144
ENSG00000104093.14_5	ENSG00000104093.14	DMXL2	chr15	-	ENSG00000104093.14:t:51450129-51450673	ENSG00000104093.14_5_afe_2	True	True	51450129-51450346	A	51456066-51456193	Distal	51450346-51456066	False	False	False	0.034	0.071	0.029	0.647	0.134
ENSG00000076928.19_1	ENSG00000076928.19	ARHGEF1	chr19	+	ENSG00000076928.19:t:41888064-41888106	ENSG00000076928.19_1_afe_1	False	False	41888064-41888106	A	41884370-41884493	Proximal	41884493-41888064	False	True	True	0.629	0.361	-0.25	0.976	0.001
ENSG00000076928.19_1	ENSG00000076928.19	ARHGEF1	chr19	+	ENSG00000076928.19:t:41888064-41888106	ENSG00000076928.19_1_afe_1	False	False	41888064-41888106	A	41883173-41883289	Distal	41883289-41888064	False	True	True	0.371	0.639	0.25	0.976	0.001
ENSG00000076928.19_8	ENSG00000076928.19	ARHGEF1	chr19	+	ENSG00000076928.19:t:41929655-41930150	ENSG00000076928.19_8_afe_1	False	False	41929655-41930150	A	41928820-41928986	Proximal	41928986-41929655	False	False	False	0.284	0.167	-0.059	0.685	0.041
ENSG00000076928.19_8	ENSG00000076928.19	ARHGEF1	chr19	+	ENSG00000076928.19:t:41929655-41930150	ENSG00000076928.19_8_afe_1	False	False	41929655-41930150	A	41928590-41928722	Distal	41928722-41929655	False	False	False	0.701	0.825	0.061	0.687	0.04
ENSG00000160570.14_1	ENSG00000160570.14	DEDD2	chr19	-	ENSG00000160570.14:t:42215133-42215252	ENSG00000160570.14_1_afe_1	True	False	42215133-42215252	A	42216680-42217045	Proximal	42215252-42216680	False	False	False	0.19	0.266	0.042	0.638	0.085
ENSG00000160570.14_1	ENSG00000160570.14	DEDD2	chr19	-	ENSG00000160570.14:t:42215133-42215252	ENSG00000160570.14_1_afe_1	True	False	42215133-42215252	A	42217632-42217757	Distal	42215252-42217632	False	False	False	0.746	0.588	-0.116	0.795	0.019
ENSG00000160570.14_1	ENSG00000160570.14	DEDD2	chr19	-	ENSG00000160570.14:t:42215133-42215252	ENSG00000160570.14_1_afe_2	True	False	42215133-42215252	A	42217632-42217757	Proximal	42215252-42217632	False	False	False	0.746	0.588	-0.116	0.795	0.019
ENSG00000160570.14_1	ENSG00000160570.14	DEDD2	chr19	-	ENSG00000160570.14:t:42215133-42215252	ENSG00000160570.14_1_afe_2	True	False	42215133-42215252	A	42220074-42220140	Distal	42215252-42220074	False	False	False	0.068	0.152	0.06	0.698	0.059
ENSG00000160570.14_1	ENSG00000160570.14	DEDD2	chr19	-	ENSG00000160570.14:t:42216680-42217045	ENSG00000160570.14_1_afe_3	True	False	42216680-42217045	A	42217632-42217757	Proximal	42217045-42217632	False	True	True	0.654	0.971	0.287	0.989	0.0
ENSG00000160570.14_1	ENSG00000160570.14	DEDD2	chr19	-	ENSG00000160570.14:t:42216680-42217045	ENSG00000160570.14_1_afe_3	True	False	42216680-42217045	A	42220074-42220140	Distal	42217045-42220074	False	True	True	0.338	0.023	-0.281	0.99	0.0
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:500840-502181	ENSG00000023191.17_1_afe_1	True	False	502062-502181	A	504824-504996	Proximal	502181-504824	False	False	False	0.106	0.158	0.041	0.727	0.098
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:500840-502181	ENSG00000023191.17_1_afe_1	True	False	502062-502181	A	506609-506821	Distal	502181-506609	False	False	False	0.065	0.042	-0.019	0.557	0.248
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:500840-502181	ENSG00000023191.17_1_afe_2	True	False	502062-502181	A	506609-506821	Proximal	502181-506609	False	False	False	0.065	0.042	-0.019	0.557	0.248
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:500840-502181	ENSG00000023191.17_1_afe_2	True	False	502062-502181	A	507113-507300	Distal	502181-507113	False	False	False	0.108	0.157	0.037	0.663	0.122
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:500840-502181	ENSG00000023191.17_1_afe_3	True	False	502062-502181	A	502214-503570	Proximal	502182-502213	False	False	False	0.719	0.638	-0.07	0.818	0.039
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:500840-502181	ENSG00000023191.17_1_afe_3	True	False	502062-502181	A	506609-506821	Distal	502181-506609	False	False	False	0.065	0.042	-0.019	0.557	0.248
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:502214-503570	ENSG00000023191.17_1_afe_4	True	False	502214-502249	A	504824-504996	Proximal	502249-504824	False	False	False	0.397	0.479	0.077	0.784	0.036
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:502214-503570	ENSG00000023191.17_1_afe_4	True	False	502214-502249	A	506609-506821	Distal	502249-506609	False	False	False	0.124	0.049	-0.066	0.875	0.025
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:502214-503570	ENSG00000023191.17_1_afe_5	True	False	502214-502249	A	506609-506821	Proximal	502249-506609	False	False	False	0.124	0.049	-0.066	0.875	0.025
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:502214-503570	ENSG00000023191.17_1_afe_5	True	False	502214-502249	A	507113-507300	Distal	502249-507113	False	False	False	0.479	0.466	-0.013	0.581	0.135
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:504824-504996	ENSG00000023191.17_1_afe_6	True	False	504824-504888	A	506609-506821	Proximal	504888-506609	False	False	False	0.032	0.062	0.013	0.452	0.29
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:504824-504996	ENSG00000023191.17_1_afe_6	True	False	504824-504996	A	507113-507300	Distal	504996-507113	False	False	False	0.169	0.21	0.021	0.563	0.151
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:504824-504996	ENSG00000023191.17_1_afe_7	True	False	504824-504996	A	506609-506821	Proximal	504996-506609	False	False	False	0.804	0.735	-0.039	0.634	0.096
ENSG00000023191.17_1	ENSG00000023191.17	RNH1	chr11	-	ENSG00000023191.17:t:504824-504996	ENSG00000023191.17_1_afe_7	True	False	504824-504996	A	507113-507300	Distal	504996-507113	False	False	False	0.169	0.21	0.021	0.563	0.151
ENSG00000105723.13_1	ENSG00000105723.13	GSK3A	chr19	-	ENSG00000105723.13:t:42233286-42233383	ENSG00000105723.13_1_afe_1	True	True	42233286-42233383	A	42233843-42233931	Proximal	42233384-42233842	False	False	False	0.148	0.173	0.017	0.586	0.176
ENSG00000105723.13_1	ENSG00000105723.13	GSK3A	chr19	-	ENSG00000105723.13:t:42233286-42233383	ENSG00000105723.13_1_afe_1	True	False	42233286-42233383	A	42234353-42234459	Distal	42233383-42234353	False	False	False	0.848	0.817	-0.021	0.602	0.162
ENSG00000105722.10_1	ENSG00000105722.10	ERF	chr19	-	ENSG00000105722.10:t:42250444-42250565	ENSG00000105722.10_1_afe_1	True	False	42250444-42250565	A	42253842-42253899	Proximal	42250565-42253842	False	False	False	0.007	0.087	0.039	0.652	0.123
ENSG00000105722.10_1	ENSG00000105722.10	ERF	chr19	-	ENSG00000105722.10:t:42250444-42250565	ENSG00000105722.10_1_afe_1	True	False	42250444-42250565	A	42254978-42255128	Distal	42250565-42254978	False	False	False	0.54	0.494	-0.027	0.68	0.064
ENSG00000105722.10_1	ENSG00000105722.10	ERF	chr19	-	ENSG00000105722.10:t:42250444-42250565	ENSG00000105722.10_1_afe_2	True	True	42250444-42250565	A	42251389-42251440	Proximal	42250566-42251388	False	False	False	0.44	0.404	-0.017	0.688	0.064
ENSG00000105722.10_1	ENSG00000105722.10	ERF	chr19	-	ENSG00000105722.10:t:42250444-42250565	ENSG00000105722.10_1_afe_2	True	False	42250444-42250565	A	42253842-42253899	Distal	42250565-42253842	False	False	False	0.007	0.087	0.039	0.652	0.123
ENSG00000079432.9_1	ENSG00000079432.9	CIC	chr19	+	ENSG00000079432.9:t:42271774-42274577	ENSG00000079432.9_1_afe_1	False	False	42271774-42274577	A	42269252-42269381	Proximal	42269381-42271774	False	False	False	0.889	0.668	-0.169	0.854	0.008
ENSG00000079432.9_1	ENSG00000079432.9	CIC	chr19	+	ENSG00000079432.9:t:42271774-42274577	ENSG00000079432.9_1_afe_1	False	False	42271774-42274577	A	42268537-42268594	Distal	42268594-42271774	False	False	False	0.111	0.332	0.169	0.854	0.008
ENSG00000079432.9_2	ENSG00000079432.9	CIC	chr19	+	ENSG00000079432.9:t:42286771-42286920	ENSG00000079432.9_2_afe_1	True	False	42286771-42286920	A	42284020-42284771	Proximal	42284771-42286771	False	False	False	0.235	0.186	-0.029	0.599	0.111
ENSG00000079432.9_2	ENSG00000079432.9	CIC	chr19	+	ENSG00000079432.9:t:42286771-42286920	ENSG00000079432.9_2_afe_1	True	False	42286771-42286920	A	42271774-42274577	Distal	42274577-42286771	False	False	False	0.705	0.747	0.025	0.594	0.105
ENSG00000079432.9_2	ENSG00000079432.9	CIC	chr19	+	ENSG00000079432.9:t:42286771-42286920	ENSG00000079432.9_2_afe_2	True	False	42286771-42286920	A	42284020-42286336	Proximal	42286336-42286771	False	False	False	0.048	0.061	0.007	0.448	0.276
ENSG00000079432.9_2	ENSG00000079432.9	CIC	chr19	+	ENSG00000079432.9:t:42286771-42286920	ENSG00000079432.9_2_afe_2	True	False	42286771-42286920	A	42271774-42274577	Distal	42274577-42286771	False	False	False	0.705	0.747	0.025	0.594	0.105
ENSG00000079462.8_1	ENSG00000079462.8	PAFAH1B3	chr19	-	ENSG00000079462.8:t:42302232-42302325	ENSG00000079462.8_1_afe_1	True	False	42302232-42302325	A	42302437-42302624	Proximal	42302325-42302437	False	False	False	0.516	0.506	0.001	0.606	0.149
ENSG00000079462.8_1	ENSG00000079462.8	PAFAH1B3	chr19	-	ENSG00000079462.8:t:42302232-42302325	ENSG00000079462.8_1_afe_1	True	False	42302232-42302325	A	42302699-42302777	Distal	42302325-42302699	False	False	False	0.03	0.085	0.05	0.829	0.054
ENSG00000079462.8_1	ENSG00000079462.8	PAFAH1B3	chr19	-	ENSG00000079462.8:t:42302232-42302325	ENSG00000079462.8_1_afe_2	True	False	42302232-42302325	A	42302437-42302624	Proximal	42302326-42302436	False	False	False	0.458	0.392	-0.043	0.666	0.091
ENSG00000079462.8_1	ENSG00000079462.8	PAFAH1B3	chr19	-	ENSG00000079462.8:t:42302232-42302325	ENSG00000079462.8_1_afe_2	True	False	42302232-42302325	A	42302699-42302777	Distal	42302325-42302699	False	False	False	0.03	0.085	0.05	0.829	0.054
ENSG00000069956.14_1	ENSG00000069956.14	MAPK6	chr15	+	ENSG00000069956.14:t:52045830-52047015	ENSG00000069956.14_1_afe_1	True	False	52045830-52047015	A	52019922-52020032	Proximal	52020032-52045830	False	False	False	0.056	0.078	0.016	0.483	0.234
ENSG00000069956.14_1	ENSG00000069956.14	MAPK6	chr15	+	ENSG00000069956.14:t:52045830-52047015	ENSG00000069956.14_1_afe_1	True	False	52045830-52047015	A	52019209-52019376	Distal	52019376-52045830	False	False	False	0.825	0.757	-0.041	0.649	0.096
ENSG00000069956.14_1	ENSG00000069956.14	MAPK6	chr15	+	ENSG00000069956.14:t:52045830-52047015	ENSG00000069956.14_1_afe_2	True	False	52045830-52047015	A	52019922-52020032	Proximal	52020032-52045830	False	False	False	0.056	0.078	0.016	0.483	0.234
ENSG00000069956.14_1	ENSG00000069956.14	MAPK6	chr15	+	ENSG00000069956.14:t:52045830-52047015	ENSG00000069956.14_1_afe_2	True	False	52045830-52047015	A	52019209-52019390	Distal	52019390-52045830	False	False	False	0.081	0.009	-0.044	0.797	0.058
ENSG00000069956.14_1	ENSG00000069956.14	MAPK6	chr15	+	ENSG00000069956.14:t:52045830-52047015	ENSG00000069956.14_1_afe_3	True	False	52045830-52047015	A	52042754-52042833	Proximal	52042833-52045830	False	False	True	0.032	0.145	0.108	0.965	0.005
ENSG00000069956.14_1	ENSG00000069956.14	MAPK6	chr15	+	ENSG00000069956.14:t:52045830-52047015	ENSG00000069956.14_1_afe_3	True	False	52045830-52047015	A	52019922-52020032	Distal	52020032-52045830	False	False	False	0.056	0.078	0.016	0.483	0.234
ENSG00000011422.12_1	ENSG00000011422.12	PLAUR	chr19	-	ENSG00000011422.12:t:43667215-43667691	ENSG00000011422.12_1_afe_1	True	False	43667581-43667691	A	43667777-43668256	Proximal	43667691-43667777	False	False	True	0.823	0.444	-0.322	0.963	0.001
ENSG00000011422.12_1	ENSG00000011422.12	PLAUR	chr19	-	ENSG00000011422.12:t:43667215-43667691	ENSG00000011422.12_1_afe_1	True	False	43667581-43667691	A	43668277-43668320	Distal	43667691-43668277	False	False	False	0.098	0.27	0.112	0.797	0.021
ENSG00000011422.12_1	ENSG00000011422.12	PLAUR	chr19	-	ENSG00000011422.12:t:43667215-43667691	ENSG00000011422.12_1_afe_2	True	False	43667581-43667691	A	43667777-43668256	Proximal	43667691-43667777	False	False	True	0.823	0.444	-0.322	0.963	0.001
ENSG00000011422.12_1	ENSG00000011422.12	PLAUR	chr19	-	ENSG00000011422.12:t:43667215-43667691	ENSG00000011422.12_1_afe_2	True	False	43667581-43667691	A	43670066-43670547	Distal	43667691-43670066	False	False	False	0.079	0.155	0.051	0.647	0.069
ENSG00000011422.12_1	ENSG00000011422.12	PLAUR	chr19	-	ENSG00000011422.12:t:43667215-43667691	ENSG00000011422.12_1_afe_3	True	False	43667581-43667691	A	43667779-43668256	Proximal	43667691-43667779	False	False	False	0.003	0.065	0.018	0.421	0.277
ENSG00000011422.12_1	ENSG00000011422.12	PLAUR	chr19	-	ENSG00000011422.12:t:43667215-43667691	ENSG00000011422.12_1_afe_3	True	False	43667581-43667691	A	43668277-43668320	Distal	43667691-43668277	False	False	False	0.098	0.27	0.112	0.797	0.021
