# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000250903.11_1	ENSG00000250903.11	GMDS-DT	chr6	+	ENSG00000250903.11:s:2263601-2266348	ENSG00000250903.11_1_ale_4	True	False	2263601-2263684	A	2283499-2283774	Proximal	2263684-2283499	False	False	False	0.129	0.009	-0.066	0.65	0.063
ENSG00000250903.11_1	ENSG00000250903.11	GMDS-DT	chr6	+	ENSG00000250903.11:s:2263601-2266348	ENSG00000250903.11_1_ale_4	True	False	2263601-2263684	A	2306200-2307493	Distal	2263684-2306200	False	False	False	0.099	0.009	-0.047	0.562	0.103
ENSG00000108474.17_1	ENSG00000108474.17	PIGL	chr17	+	ENSG00000108474.17:s:16217191-16217461	ENSG00000108474.17_1_ale_1	False	False	16217191-16217461	A	16217548-16218219	Proximal	16217461-16217548	False	False	False	0.352	0.546	0.158	0.875	0.009
ENSG00000108474.17_1	ENSG00000108474.17	PIGL	chr17	+	ENSG00000108474.17:s:16217191-16217461	ENSG00000108474.17_1_ale_1	False	False	16217191-16217461	A	16233971-16234140	Distal	16217461-16233971	False	False	False	0.641	0.426	-0.169	0.888	0.007
ENSG00000147099.21_2	ENSG00000147099.21	HDAC8	chrX	-	ENSG00000147099.21:s:72484851-72489041	ENSG00000147099.21_2_ale_1	False	False	72488933-72489041	A	72473416-72474729	Proximal	72474729-72488933	False	False	False	0.734	0.663	-0.028	0.66	0.059
ENSG00000147099.21_2	ENSG00000147099.21	HDAC8	chrX	-	ENSG00000147099.21:s:72484851-72489041	ENSG00000147099.21_2_ale_1	False	False	72488933-72489041	A	72464668-72464731	Distal	72464731-72488933	False	False	False	0.25	0.322	0.03	0.664	0.058
ENSG00000144182.17_1	ENSG00000144182.17	LIPT1	chr2	+	ENSG00000144182.17:s:99154955-99155051	ENSG00000144182.17_1_ale_1	True	False	99154955-99155051	A	99155482-99155544	Proximal	99155051-99155482	False	False	False	0.081	0.01	-0.023	0.468	0.22
ENSG00000144182.17_1	ENSG00000144182.17	LIPT1	chr2	+	ENSG00000144182.17:s:99154955-99155051	ENSG00000144182.17_1_ale_1	True	False	99154955-99155051	A	99156301-99156810	Distal	99155051-99156301	False	False	False	0.582	0.718	0.076	0.708	0.033
ENSG00000144182.17_1	ENSG00000144182.17	LIPT1	chr2	+	ENSG00000144182.17:s:99154955-99155051	ENSG00000144182.17_1_ale_2	True	False	99154955-99155051	A	99156301-99156810	Proximal	99155051-99156301	False	False	False	0.582	0.718	0.076	0.708	0.033
ENSG00000144182.17_1	ENSG00000144182.17	LIPT1	chr2	+	ENSG00000144182.17:s:99154955-99155051	ENSG00000144182.17_1_ale_2	True	False	99154955-99155051	A	99161957-99163157	Distal	99155051-99161957	False	False	False	0.345	0.27	-0.041	0.665	0.051
ENSG00000021355.13_1	ENSG00000021355.13	SERPINB1	chr6	-	ENSG00000021355.13:s:2841597-2841959	ENSG00000021355.13_1_ale_1	False	False	2841812-2841959	A	2841216-2841475	Proximal	2841475-2841812	False	False	False	0.065	0.043	-0.02	0.545	0.185
ENSG00000021355.13_1	ENSG00000021355.13	SERPINB1	chr6	-	ENSG00000021355.13:s:2841597-2841959	ENSG00000021355.13_1_ale_1	False	False	2841812-2841959	A	2840419-2840594	Distal	2840594-2841812	False	False	False	0.897	0.92	0.017	0.5	0.209
ENSG00000124570.21_1	ENSG00000124570.21	SERPINB6	chr6	-	ENSG00000124570.21:s:2971117-2971238	ENSG00000124570.21_1_ale_1	True	False	2971117-2971238	A	2968779-2968913	Proximal	2968913-2971117	False	False	False	0.091	0.061	-0.024	0.543	0.116
ENSG00000124570.21_1	ENSG00000124570.21	SERPINB6	chr6	-	ENSG00000124570.21:s:2971117-2971238	ENSG00000124570.21_1_ale_1	True	False	2971117-2971238	A	2959168-2959342	Distal	2959342-2971117	False	False	False	0.898	0.931	0.026	0.564	0.105
ENSG00000197111.16_4	ENSG00000197111.16	PCBP2	chr12	+	ENSG00000197111.16:s:53471638-53471807	ENSG00000197111.16_4_ale_1	False	False	53471638-53471807	A	53474869-53476070	Proximal	53471807-53474869	False	False	False	0.177	0.137	-0.037	0.723	0.108
ENSG00000197111.16_4	ENSG00000197111.16	PCBP2	chr12	+	ENSG00000197111.16:s:53471638-53471807	ENSG00000197111.16_4_ale_1	False	False	53471638-53471807	A	53479406-53481162	Distal	53471807-53479406	False	False	False	0.798	0.844	0.033	0.646	0.141
ENSG00000135945.10_2	ENSG00000135945.10	REV1	chr2	-	ENSG00000135945.10:s:99438574-99439310	ENSG00000135945.10_2_ale_1	False	False	99438601-99439310	A	99436647-99436791	Proximal	99436791-99438601	False	False	False	0.082	0.038	-0.025	0.591	0.144
ENSG00000135945.10_2	ENSG00000135945.10	REV1	chr2	-	ENSG00000135945.10:s:99438574-99439310	ENSG00000135945.10_2_ale_1	False	False	99438601-99439310	A	99435475-99435941	Distal	99435941-99438601	False	False	False	0.918	0.962	0.025	0.591	0.144
ENSG00000135945.10_3	ENSG00000135945.10	REV1	chr2	-	ENSG00000135945.10:s:99434332-99434448	ENSG00000135945.10_3_ale_1	True	False	99434332-99434448	A	99431801-99431940	Proximal	99431940-99434332	False	False	False	0.571	0.589	0.015	0.616	0.095
ENSG00000135945.10_3	ENSG00000135945.10	REV1	chr2	-	ENSG00000135945.10:s:99434332-99434448	ENSG00000135945.10_3_ale_1	True	False	99434332-99434448	A	99429840-99429945	Distal	99429945-99434332	False	False	False	0.168	0.304	0.096	0.768	0.028
ENSG00000135945.10_3	ENSG00000135945.10	REV1	chr2	-	ENSG00000135945.10:s:99434332-99434448	ENSG00000135945.10_3_ale_2	True	False	99434332-99434448	A	99431801-99431940	Proximal	99431940-99434332	False	False	False	0.571	0.589	0.015	0.616	0.095
ENSG00000135945.10_3	ENSG00000135945.10	REV1	chr2	-	ENSG00000135945.10:s:99434332-99434448	ENSG00000135945.10_3_ale_2	True	False	99434332-99434448	A	99429840-99429948	Distal	99429948-99434332	False	False	False	0.268	0.097	-0.14	0.875	0.011
ENSG00000175061.20_2	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16440111-16440253	ENSG00000175061.20_2_ale_1	True	False	16440185-16440253	A	16441074-16441130	Proximal	16440253-16441074	False	False	False	0.921	0.945	0.007	0.32	0.495
ENSG00000175061.20_2	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16440111-16440253	ENSG00000175061.20_2_ale_1	True	False	16440185-16440253	A	16441368-16442076	Distal	16440253-16441368	False	False	False	0.071	0.053	-0.009	0.357	0.434
ENSG00000175061.20_2	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16440111-16440253	ENSG00000175061.20_2_ale_2	True	False	16440185-16440253	A	16441368-16442076	Proximal	16440253-16441368	False	False	False	0.071	0.053	-0.009	0.357	0.434
ENSG00000175061.20_2	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16440111-16440253	ENSG00000175061.20_2_ale_2	True	False	16440185-16440253	A	16462833-16462941	Distal	16440253-16462833	False	False	False	0.004	0.0	0.0	0.22	0.78
ENSG00000175061.20_2	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16441074-16441228	ENSG00000175061.20_2_ale_3	True	False	16441074-16441130	A	16441368-16442076	Proximal	16441130-16441368	True	False	False	0.91	0.936	0.007	0.323	0.542
ENSG00000175061.20_2	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16441074-16441228	ENSG00000175061.20_2_ale_3	True	False	16441074-16441130	A	16462833-16462941	Distal	16441130-16462833	True	False	False	0.02	0.01	-0.0	0.22	0.78
ENSG00000175061.20_4	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16463164-16463317	ENSG00000175061.20_4_ale_1	True	False	16463164-16463247	A	16463719-16464341	Proximal	16463247-16463719	False	False	False	0.488	0.514	0.015	0.629	0.082
ENSG00000175061.20_4	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16463164-16463317	ENSG00000175061.20_4_ale_1	True	False	16463164-16463247	A	16470302-16470453	Distal	16463247-16470302	False	False	False	0.057	0.047	-0.005	0.449	0.271
ENSG00000175061.20_4	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16463164-16463317	ENSG00000175061.20_4_ale_2	True	False	16463164-16463247	A	16463719-16464341	Proximal	16463247-16463719	False	False	False	0.488	0.514	0.015	0.629	0.082
ENSG00000175061.20_4	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16463164-16463317	ENSG00000175061.20_4_ale_2	True	False	16463164-16463317	A	16470302-16470453	Distal	16463317-16470302	False	False	False	0.143	0.107	-0.021	0.599	0.116
ENSG00000175061.20_4	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16463164-16463317	ENSG00000175061.20_4_ale_3	True	False	16463164-16463317	A	16463719-16464341	Proximal	16463317-16463719	False	False	False	0.315	0.328	0.005	0.619	0.092
ENSG00000175061.20_4	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16463164-16463317	ENSG00000175061.20_4_ale_3	True	False	16463164-16463247	A	16470302-16470453	Distal	16463247-16470302	False	False	False	0.057	0.047	-0.005	0.449	0.271
ENSG00000175061.20_4	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16463164-16463317	ENSG00000175061.20_4_ale_4	True	False	16463164-16463317	A	16463719-16464341	Proximal	16463317-16463719	False	False	False	0.315	0.328	0.005	0.619	0.092
ENSG00000175061.20_4	ENSG00000175061.20	SNHG29	chr17	+	ENSG00000175061.20:s:16463164-16463317	ENSG00000175061.20_4_ale_4	True	False	16463164-16463317	A	16470302-16470453	Distal	16463317-16470302	False	False	False	0.143	0.107	-0.021	0.599	0.116
ENSG00000225470.9_1	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73944583-73945726	ENSG00000225470.9_1_ale_1	True	False	73944584-73944662	A	73946999-73947096	Proximal	73944662-73946999	False	False	False	0.497	0.559	0.044	0.634	0.082
ENSG00000225470.9_1	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73944583-73945726	ENSG00000225470.9_1_ale_1	True	False	73944584-73944662	A	73962735-73962801	Distal	73944662-73962735	False	False	False	0.11	0.027	-0.064	0.845	0.032
ENSG00000225470.9_1	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73944583-73945726	ENSG00000225470.9_1_ale_2	True	False	73944584-73944662	A	73946999-73947096	Proximal	73944662-73946999	False	False	False	0.497	0.559	0.044	0.634	0.082
ENSG00000225470.9_1	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73944583-73945726	ENSG00000225470.9_1_ale_2	True	False	73944584-73944662	A	73994840-73994961	Distal	73944662-73994840	False	False	False	0.34	0.354	0.001	0.593	0.115
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73994558-73995806	ENSG00000225470.9_2_ale_1	True	False	73994840-73994961	A	73998768-73998844	Proximal	73994961-73998768	False	False	False	0.575	0.512	-0.043	0.671	0.052
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73994558-73995806	ENSG00000225470.9_2_ale_1	True	False	73994840-73994961	A	73998954-73999051	Distal	73994961-73998954	False	False	False	0.003	0.093	0.049	0.656	0.086
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73994558-73995806	ENSG00000225470.9_2_ale_2	True	False	73994840-73994961	A	73998954-73999051	Proximal	73994961-73998954	False	False	False	0.003	0.093	0.049	0.656	0.086
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73994558-73995806	ENSG00000225470.9_2_ale_2	True	False	73994840-73994961	A	74004270-74009948	Distal	73994961-74004270	False	False	False	0.374	0.298	-0.042	0.664	0.053
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73998428-73998844	ENSG00000225470.9_2_ale_3	True	False	73998768-73998844	A	73998954-73999051	Proximal	73998844-73998954	False	False	False	0.848	0.845	-0.005	0.584	0.121
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73998428-73998844	ENSG00000225470.9_2_ale_3	True	False	73998768-73998844	A	73999355-73999446	Distal	73998844-73999355	False	False	False	0.02	0.089	0.035	0.564	0.136
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73998428-73998844	ENSG00000225470.9_2_ale_4	True	False	73998768-73998844	A	73998954-73999051	Proximal	73998844-73998954	False	False	False	0.848	0.845	-0.005	0.584	0.121
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73998428-73998844	ENSG00000225470.9_2_ale_4	True	False	73998768-73998844	A	74004270-74009948	Distal	73998844-74004270	False	False	False	0.13	0.068	-0.036	0.64	0.097
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73998428-73998844	ENSG00000225470.9_2_ale_5	True	False	73998768-73998844	A	73998954-73999051	Proximal	73998844-73998954	False	False	False	0.848	0.845	-0.005	0.584	0.121
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73998428-73998844	ENSG00000225470.9_2_ale_5	True	False	73998768-73998844	A	73999355-73999446	Distal	73998844-73999355	False	False	False	0.02	0.089	0.035	0.564	0.136
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73998428-73998844	ENSG00000225470.9_2_ale_6	True	False	73998768-73998844	A	73999355-73999446	Proximal	73998844-73999355	False	False	False	0.02	0.089	0.035	0.564	0.136
ENSG00000225470.9_2	ENSG00000225470.9	JPX	chrX	+	ENSG00000225470.9:s:73998428-73998844	ENSG00000225470.9_2_ale_6	True	False	73998768-73998844	A	74004270-74009948	Distal	73998844-74004270	False	False	False	0.13	0.068	-0.036	0.64	0.097
ENSG00000071082.11_1	ENSG00000071082.11	RPL31	chr2	+	ENSG00000071082.11:s:101005959-101006071	ENSG00000071082.11_1_ale_1	True	False	101005959-101006071	A	101006350-101007267	Proximal	101006071-101006350	False	False	False	0.8	0.831	0.023	0.558	0.224
ENSG00000071082.11_1	ENSG00000071082.11	RPL31	chr2	+	ENSG00000071082.11:s:101005959-101006071	ENSG00000071082.11_1_ale_1	True	False	101005959-101006071	A	101023625-101024032	Distal	101006071-101023625	False	False	False	0.049	0.03	-0.018	0.496	0.307
ENSG00000071082.11_1	ENSG00000071082.11	RPL31	chr2	+	ENSG00000071082.11:s:101005959-101006071	ENSG00000071082.11_1_ale_2	True	False	101005959-101006071	A	101006350-101007267	Proximal	101006072-101006349	False	False	False	0.101	0.074	-0.017	0.49	0.313
ENSG00000071082.11_1	ENSG00000071082.11	RPL31	chr2	+	ENSG00000071082.11:s:101005959-101006071	ENSG00000071082.11_1_ale_2	True	False	101005959-101006071	A	101023625-101024032	Distal	101006071-101023625	False	False	False	0.049	0.03	-0.018	0.496	0.307
ENSG00000165028.12_2	ENSG00000165028.12	NIPSNAP3B	chr9	+	ENSG00000165028.12:s:104768863-104769021	ENSG00000165028.12_2_ale_1	False	False	104768863-104769021	A	104770849-104770998	Proximal	104769021-104770849	False	False	False	0.977	0.908	-0.046	0.55	0.097
ENSG00000165028.12_2	ENSG00000165028.12	NIPSNAP3B	chr9	+	ENSG00000165028.12:s:104768863-104769021	ENSG00000165028.12_2_ale_1	False	False	104768863-104769021	A	104772822-104772908	Distal	104769021-104772822	False	False	False	0.023	0.092	0.046	0.55	0.097
ENSG00000094916.16_1	ENSG00000094916.16	CBX5	chr12	-	ENSG00000094916.16:s:54280008-54280133	ENSG00000094916.16_1_ale_1	True	True	54280008-54280133	A	54271841-54274309	Proximal	54274309-54280008	False	False	False	0.06	0.075	0.009	0.413	0.385
ENSG00000094916.16_1	ENSG00000094916.16	CBX5	chr12	-	ENSG00000094916.16:s:54280008-54280133	ENSG00000094916.16_1_ale_1	True	False	54280008-54280133	A	54257514-54257692	Distal	54257692-54280008	False	False	False	0.773	0.802	0.018	0.548	0.223
ENSG00000094916.16_1	ENSG00000094916.16	CBX5	chr12	-	ENSG00000094916.16:s:54280008-54280133	ENSG00000094916.16_1_ale_2	True	False	54280008-54280133	A	54271841-54274341	Proximal	54274341-54280008	False	False	False	0.065	0.048	-0.014	0.493	0.309
ENSG00000094916.16_1	ENSG00000094916.16	CBX5	chr12	-	ENSG00000094916.16:s:54280008-54280133	ENSG00000094916.16_1_ale_2	True	False	54280008-54280133	A	54257514-54257692	Distal	54257692-54280008	False	False	False	0.773	0.802	0.018	0.548	0.223
ENSG00000094916.16_1	ENSG00000094916.16	CBX5	chr12	-	ENSG00000094916.16:s:54280008-54280133	ENSG00000094916.16_1_ale_3	True	True	54280008-54280133	A	54271841-54274341	Proximal	54274342-54280007	False	False	False	0.102	0.074	-0.018	0.522	0.27
ENSG00000094916.16_1	ENSG00000094916.16	CBX5	chr12	-	ENSG00000094916.16:s:54280008-54280133	ENSG00000094916.16_1_ale_3	True	False	54280008-54280133	A	54257514-54257692	Distal	54257692-54280008	False	False	False	0.773	0.802	0.018	0.548	0.223
ENSG00000085224.23_1	ENSG00000085224.23	ATRX	chrX	-	ENSG00000085224.23:s:77696577-77696704	ENSG00000085224.23_1_ale_1	True	False	77696577-77696704	A	77693824-77693937	Proximal	77693937-77696577	False	False	False	0.799	0.726	-0.037	0.656	0.066
ENSG00000085224.23_1	ENSG00000085224.23	ATRX	chrX	-	ENSG00000085224.23:s:77696577-77696704	ENSG00000085224.23_1_ale_1	True	False	77696577-77696704	A	77688818-77688924	Distal	77688924-77696577	False	False	False	0.019	0.163	0.104	0.796	0.024
ENSG00000085224.23_1	ENSG00000085224.23	ATRX	chrX	-	ENSG00000085224.23:s:77696577-77696704	ENSG00000085224.23_1_ale_2	True	False	77696577-77696704	A	77693824-77693937	Proximal	77693937-77696577	False	False	False	0.799	0.726	-0.037	0.656	0.066
ENSG00000085224.23_1	ENSG00000085224.23	ATRX	chrX	-	ENSG00000085224.23:s:77696577-77696704	ENSG00000085224.23_1_ale_2	True	False	77696577-77696704	A	77688818-77688927	Distal	77688927-77696577	False	False	False	0.18	0.106	-0.043	0.657	0.079
ENSG00000085224.23_3	ENSG00000085224.23	ATRX	chrX	-	ENSG00000085224.23:s:77616613-77616730	ENSG00000085224.23_3_ale_1	False	False	77616613-77616730	A	77613261-77616511	Proximal	77616511-77616613	False	False	False	0.047	0.105	0.028	0.568	0.132
ENSG00000085224.23_3	ENSG00000085224.23	ATRX	chrX	-	ENSG00000085224.23:s:77616613-77616730	ENSG00000085224.23_3_ale_1	False	False	77616613-77616730	A	77600434-77600564	Distal	77600564-77616613	False	False	False	0.953	0.895	-0.028	0.568	0.132
ENSG00000135486.19_2	ENSG00000135486.19	HNRNPA1	chr12	+	ENSG00000135486.19:s:54283208-54283238	ENSG00000135486.19_2_ale_1	True	False	54283208-54283238	A	54283666-54283695	Proximal	54283239-54283665	False	False	False	0.249	0.187	-0.047	0.712	0.087
ENSG00000135486.19_2	ENSG00000135486.19	HNRNPA1	chr12	+	ENSG00000135486.19:s:54283208-54283238	ENSG00000135486.19_2_ale_1	True	False	54283208-54283234	A	54283812-54283835	Distal	54283234-54283812	False	False	False	0.729	0.807	0.063	0.788	0.051
ENSG00000131174.7_1	ENSG00000131174.7	COX7B	chrX	+	ENSG00000131174.7:s:77899440-77899593	ENSG00000131174.7_1_ale_1	True	True	77899440-77899593	A	77901921-77902015	Proximal	77899593-77901921	False	False	False	0.011	0.017	0.0	0.22	0.78
ENSG00000131174.7_1	ENSG00000131174.7	COX7B	chrX	+	ENSG00000131174.7:s:77899440-77899593	ENSG00000131174.7_1_ale_1	True	False	77899440-77899593	A	77902643-77902767	Distal	77899593-77902643	False	False	False	0.969	0.954	-0.01	0.371	0.466
ENSG00000131174.7_1	ENSG00000131174.7	COX7B	chrX	+	ENSG00000131174.7:s:77901744-77901867	ENSG00000131174.7_1_ale_2	True	True	77901744-77901867	A	77901921-77902015	Proximal	77901868-77901920	False	False	False	0.441	0.449	0.015	0.633	0.113
ENSG00000131174.7_1	ENSG00000131174.7	COX7B	chrX	+	ENSG00000131174.7:s:77901744-77901867	ENSG00000131174.7_1_ale_2	True	False	77901744-77901867	A	77902643-77902767	Distal	77901867-77902643	False	False	False	0.559	0.551	-0.015	0.633	0.113
ENSG00000266602.2_1	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1509022-1509337	ENSG00000266602.2_1_ale_1	False	False	1509022-1509223	A	1562774-1562861	Proximal	1509223-1562774	False	False	False	0.026	0.136	0.06	0.687	0.062
ENSG00000266602.2_1	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1509022-1509337	ENSG00000266602.2_1_ale_1	False	False	1509022-1509223	A	1566452-1566524	Distal	1509223-1566452	False	False	False	0.964	0.851	-0.066	0.713	0.052
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_1	True	False	1566452-1566524	A	1626239-1626367	Proximal	1566524-1626239	False	False	False	0.592	0.635	0.011	0.649	0.073
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_1	True	False	1566452-1566524	A	1646515-1647463	Distal	1566524-1646515	False	False	False	0.185	0.193	0.007	0.619	0.095
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_2	True	False	1566452-1566524	A	1646515-1647463	Proximal	1566524-1646515	False	False	False	0.185	0.193	0.007	0.619	0.095
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_2	True	False	1566452-1566524	A	1649686-1649793	Distal	1566524-1649686	False	False	False	0.129	0.17	0.026	0.596	0.1
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_3	True	False	1566452-1566524	A	1646515-1647463	Proximal	1566524-1646515	False	False	False	0.185	0.193	0.007	0.619	0.095
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_3	True	False	1566452-1566524	A	1871806-1871931	Distal	1566524-1871806	False	False	False	0.065	0.004	-0.026	0.554	0.181
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1626239-1626367	ENSG00000266602.2_2_ale_4	True	False	1626239-1626367	A	1646515-1647463	Proximal	1626367-1646515	False	False	False	0.944	0.942	0.002	0.448	0.273
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1626239-1626367	ENSG00000266602.2_2_ale_4	True	False	1626239-1626367	A	1649686-1649793	Distal	1626367-1649686	False	False	False	0.05	0.051	-0.002	0.433	0.292
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_5	True	False	1566452-1566524	A	1626239-1626367	Proximal	1566524-1626239	False	False	False	0.592	0.635	0.011	0.649	0.073
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_5	True	False	1566452-1566524	A	1649686-1649793	Distal	1566524-1649686	False	False	False	0.129	0.17	0.026	0.596	0.1
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_6	True	False	1566452-1566524	A	1646515-1647463	Proximal	1566524-1646515	False	False	False	0.185	0.193	0.007	0.619	0.095
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_6	True	False	1566452-1566524	A	1649686-1649793	Distal	1566524-1649686	False	False	False	0.129	0.17	0.026	0.596	0.1
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_7	True	False	1566452-1566524	A	1649686-1649793	Proximal	1566524-1649686	False	False	False	0.129	0.17	0.026	0.596	0.1
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1566452-1566524	ENSG00000266602.2_2_ale_7	True	False	1566452-1566524	A	1871806-1871931	Distal	1566524-1871806	False	False	False	0.065	0.004	-0.026	0.554	0.181
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1626239-1626367	ENSG00000266602.2_2_ale_8	True	False	1626239-1626367	A	1646515-1647463	Proximal	1626367-1646515	False	False	False	0.944	0.942	0.002	0.448	0.273
ENSG00000266602.2_2	ENSG00000266602.2	ENSG00000266602	chr18	+	ENSG00000266602.2:s:1626239-1626367	ENSG00000266602.2_2_ale_8	True	False	1626239-1626367	A	1649686-1649793	Distal	1626367-1649686	False	False	False	0.05	0.051	-0.002	0.433	0.292
ENSG00000101596.17_1	ENSG00000101596.17	SMCHD1	chr18	+	ENSG00000101596.17:s:2718315-2718434	ENSG00000101596.17_1_ale_1	True	False	2718315-2718434	A	2722519-2722550	Proximal	2718434-2722519	False	False	False	0.743	0.766	0.006	0.594	0.114
ENSG00000101596.17_1	ENSG00000101596.17	SMCHD1	chr18	+	ENSG00000101596.17:s:2718315-2718434	ENSG00000101596.17_1_ale_1	True	False	2718315-2718434	A	2724899-2724995	Distal	2718434-2724899	False	False	False	0.257	0.234	-0.006	0.594	0.114
ENSG00000116120.11_1	ENSG00000116120.11	FARSB	chr2	-	ENSG00000116120.11:s:222648740-222648795	ENSG00000116120.11_1_ale_1	False	True	222648740-222648795	A	222646801-222646996	Proximal	222646996-222648740	False	False	False	0.037	0.051	0.007	0.389	0.382
ENSG00000116120.11_1	ENSG00000116120.11	FARSB	chr2	-	ENSG00000116120.11:s:222648740-222648795	ENSG00000116120.11_1_ale_1	False	False	222648740-222648795	A	222642851-222643005	Distal	222643005-222648740	False	False	False	0.963	0.949	-0.007	0.389	0.382
