# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_size	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000068885.15_2	ENSG00000068885.15	IFT80	chr3	-	ENSG00000068885.15:t:160357485-160357578	ENSG00000068885.15_2_A5_1	True	False	160357489-160357578	E1	160366043-160366152	Distal	160357578-160366093	50	False	False	False	0.004	0.05	0.021	0.399	0.262
ENSG00000167759.13_1	ENSG00000167759.13	KLK13	chr19	-	ENSG00000167759.13:t:51058538-51058674	ENSG00000167759.13_1_A5_1	False	False	51058538-51058674	E1	51059745-51060093	Proximal	51058674-51059745	80	False	False	False	0.239	0.117	-0.072	0.701	0.041
ENSG00000167759.13_1	ENSG00000167759.13	KLK13	chr19	-	ENSG00000167759.13:t:51058538-51058674	ENSG00000167759.13_1_A5_1	False	False	51058538-51058674	E1	51059745-51060093	Distal	51058674-51059825	80	False	False	False	0.739	0.867	0.076	0.705	0.039
ENSG00000149532.16_2	ENSG00000149532.16	CPSF7	chr11	-	ENSG00000149532.16:t:61416178-61416519	ENSG00000149532.16_2_A5_1	False	False	61416178-61416519	E1	61419922-61420094	Proximal	61416519-61419922	27	False	False	False	0.263	0.328	0.043	0.686	0.086
ENSG00000149532.16_2	ENSG00000149532.16	CPSF7	chr11	-	ENSG00000149532.16:t:61416178-61416519	ENSG00000149532.16_2_A5_1	False	False	61416178-61416519	E1	61419922-61420094	Distal	61416519-61419949	27	False	False	False	0.735	0.671	-0.041	0.672	0.093
ENSG00000132793.12_1	ENSG00000132793.12	LPIN3	chr20	+	ENSG00000132793.12:s:41340821-41341002	ENSG00000132793.12_1_A5_1	False	False	41340821-41341002	E2	41345796-41345995	Proximal	41341002-41345796	53	False	False	False	0.929	0.959	0.017	0.503	0.209
ENSG00000132793.12_1	ENSG00000132793.12	LPIN3	chr20	+	ENSG00000132793.12:s:41340821-41341002	ENSG00000132793.12_1_A5_1	False	True	41340821-41341002	E2	41345796-41345995	Distal	41340949-41345796	53	False	False	False	0.071	0.041	-0.017	0.503	0.209
ENSG00000132793.12_2	ENSG00000132793.12	LPIN3	chr20	+	ENSG00000132793.12:s:41348619-41348887	ENSG00000132793.12_2_A5_1	True	False	41348619-41348887	E2	41349089-41349172	Proximal	41348887-41349089	43	False	False	False	0.459	0.475	0.006	0.606	0.1
ENSG00000132793.12_2	ENSG00000132793.12	LPIN3	chr20	+	ENSG00000132793.12:s:41348619-41348887	ENSG00000132793.12_2_A5_1	True	True	41348619-41348887	E2	41349089-41349172	Distal	41348844-41349089	43	False	False	True	0.1	0.326	0.177	0.921	0.005
ENSG00000132793.12_4	ENSG00000132793.12	LPIN3	chr20	+	ENSG00000132793.12:s:41357361-41357772	ENSG00000132793.12_4_A5_1	False	True	41357361-41357772	E2	41357882-41357957	Proximal	41357772-41357882	325	False	False	False	0.819	0.61	-0.15	0.801	0.011
ENSG00000132793.12_4	ENSG00000132793.12	LPIN3	chr20	+	ENSG00000132793.12:s:41357361-41357772	ENSG00000132793.12_4_A5_1	False	False	41357361-41357772	E2	41357882-41357957	Distal	41357447-41357882	325	False	False	False	0.181	0.39	0.15	0.801	0.011
ENSG00000280828.1_3	ENSG00000280828.1	ENSG00000280828	chr7	+	ENSG00000280828.1:t:128609487-128609579	ENSG00000280828.1_3_A5_1	True	True	128609487-128609579	E1	128608118-128608217	Proximal	128608217-128609487	4	False	False	False	0.202	0.172	-0.017	0.543	0.177
ENSG00000280828.1_3	ENSG00000280828.1	ENSG00000280828	chr7	+	ENSG00000280828.1:t:128609487-128609579	ENSG00000280828.1_3_A5_1	True	False	128609487-128609579	E1	128608118-128608217	Distal	128608213-128609487	4	False	False	False	0.375	0.316	-0.042	0.636	0.088
ENSG00000151806.14_1	ENSG00000151806.14	GUF1	chr4	+	ENSG00000151806.14:t:44680694-44680842	ENSG00000151806.14_1_A5_1	True	False	44680694-44680842	E1	44678420-44678787	Proximal	44678787-44680694	202	False	False	False	0.097	0.127	0.016	0.52	0.191
ENSG00000151806.14_1	ENSG00000151806.14	GUF1	chr4	+	ENSG00000151806.14:t:44680694-44680842	ENSG00000151806.14_1_A5_1	True	False	44680694-44680842	E1	44678420-44678787	Distal	44678585-44680694	202	False	False	False	0.048	0.037	-0.004	0.41	0.347
ENSG00000221968.9_3	ENSG00000221968.9	FADS3	chr11	-	ENSG00000221968.9:s:61877411-61877587	ENSG00000221968.9_3_A5_1	True	False	61877511-61877587	E2	61876878-61876963	Proximal	61876963-61877511	18	False	False	True	0.664	0.534	-0.112	0.915	0.012
ENSG00000221968.9_3	ENSG00000221968.9	FADS3	chr11	-	ENSG00000221968.9:s:61877411-61877587	ENSG00000221968.9_3_A5_1	True	True	61877511-61877587	E2	61876878-61876963	Distal	61876963-61877529	18	False	False	False	0.059	0.031	-0.03	0.676	0.156
ENSG00000149503.13_2	ENSG00000149503.13	INCENP	chr11	+	ENSG00000149503.13:s:62145629-62145763	ENSG00000149503.13_2_A5_1	False	True	62145629-62145763	E2	62146658-62146902	Proximal	62145763-62146658	12	False	False	False	0.34	0.346	-0.003	0.522	0.191
ENSG00000149503.13_2	ENSG00000149503.13	INCENP	chr11	+	ENSG00000149503.13:s:62145629-62145763	ENSG00000149503.13_2_A5_1	False	False	62145629-62145763	E2	62146658-62146902	Distal	62145751-62146658	12	False	False	False	0.66	0.654	0.003	0.522	0.191
ENSG00000149489.9_1	ENSG00000149489.9	ROM1	chr11	+	ENSG00000149489.9:t:62614258-62614504	ENSG00000149489.9_1_A5_1	True	False	62614258-62614504	E1	62611722-62612091	Proximal	62612091-62614258	171	False	False	False	0.234	0.363	0.073	0.707	0.033
ENSG00000149489.9_1	ENSG00000149489.9	ROM1	chr11	+	ENSG00000149489.9:t:62614258-62614504	ENSG00000149489.9_1_A5_1	True	False	62614258-62614504	E1	62611722-62612091	Distal	62611920-62614258	171	False	False	False	0.146	0.042	-0.062	0.698	0.053
ENSG00000128596.17_1	ENSG00000128596.17	CCDC136	chr7	+	ENSG00000128596.17:s:128801186-128801509	ENSG00000128596.17_1_A5_1	False	False	128801186-128801509	E2	128804650-128804761	Proximal	128801509-128804650	36	False	False	False	0.624	0.633	0.023	0.672	0.045
ENSG00000128596.17_1	ENSG00000128596.17	CCDC136	chr7	+	ENSG00000128596.17:s:128801186-128801509	ENSG00000128596.17_1_A5_1	False	False	128801186-128801509	E2	128804650-128804761	Distal	128801473-128804650	36	False	False	False	0.376	0.367	-0.023	0.672	0.045
ENSG00000168000.16_1	ENSG00000168000.16	BSCL2	chr11	-	ENSG00000168000.16:t:62705301-62705617	ENSG00000168000.16_1_A5_1	True	False	62705301-62705617	E1	62705916-62706256	Proximal	62705617-62705916	287	False	False	False	0.066	0.017	-0.022	0.464	0.221
ENSG00000168000.16_1	ENSG00000168000.16	BSCL2	chr11	-	ENSG00000168000.16:t:62705301-62705617	ENSG00000168000.16_1_A5_1	True	False	62705301-62705617	E1	62705916-62706256	Distal	62705617-62706203	287	False	False	False	0.476	0.702	0.171	0.867	0.008
ENSG00000109220.11_1	ENSG00000109220.11	CHIC2	chr4	-	ENSG00000109220.11:s:54048831-54049110	ENSG00000109220.11_1_A5_1	False	False	54048955-54049110	E2	54014063-54014119	Proximal	54014119-54048955	84	False	False	False	0.914	0.994	0.052	0.88	0.03
ENSG00000109220.11_1	ENSG00000109220.11	CHIC2	chr4	-	ENSG00000109220.11:s:54048831-54049110	ENSG00000109220.11_1_A5_1	False	False	54048955-54049110	E2	54014063-54014119	Distal	54014119-54049039	84	False	False	False	0.085	0.003	-0.051	0.868	0.034
ENSG00000005189.20_1	ENSG00000005189.20	REXO5	chr16	+	ENSG00000005189.20:t:20806952-20807091	ENSG00000005189.20_1_A5_1	True	False	20806952-20807091	E1	20806708-20806735	Proximal	20806735-20806952	14	False	False	False	0.02	0.019	-0.0	0.228	0.753
ENSG00000005189.20_1	ENSG00000005189.20	REXO5	chr16	+	ENSG00000005189.20:t:20806952-20807091	ENSG00000005189.20_1_A5_1	True	False	20806952-20807091	E1	20806708-20806735	Distal	20806721-20806952	14	False	False	False	0.234	0.215	-0.007	0.495	0.227
ENSG00000090989.18_1	ENSG00000090989.18	EXOC1	chr4	+	ENSG00000090989.18:s:55853648-55853953	ENSG00000090989.18_1_A5_1	False	False	55853648-55853953	E2	55858314-55858447	Proximal	55853953-55858314	156	False	False	False	0.379	0.367	-0.007	0.587	0.107
ENSG00000090989.18_1	ENSG00000090989.18	EXOC1	chr4	+	ENSG00000090989.18:s:55853648-55853953	ENSG00000090989.18_1_A5_1	False	False	55853648-55853953	E2	55858314-55858447	Distal	55853797-55858314	156	False	False	False	0.621	0.633	0.007	0.587	0.107
ENSG00000168003.19_1	ENSG00000168003.19	SLC3A2	chr11	+	ENSG00000168003.19:t:62871577-62871669	ENSG00000168003.19_1_A5_1	True	False	62871577-62871669	E1	62870745-62870837	Proximal	62870837-62871577	42	False	False	False	0.431	0.42	-0.008	0.557	0.152
ENSG00000168003.19_1	ENSG00000168003.19	SLC3A2	chr11	+	ENSG00000168003.19:t:62871577-62871669	ENSG00000168003.19_1_A5_1	True	False	62871577-62871669	E1	62870745-62870837	Distal	62870795-62871577	42	False	False	False	0.11	0.072	-0.022	0.515	0.204
ENSG00000101052.13_1	ENSG00000101052.13	IFT52	chr20	+	ENSG00000101052.13:s:43590937-43591054	ENSG00000101052.13_1_A5_1	False	False	43590937-43591054	E2	43594693-43594817	Proximal	43591054-43594693	25	False	False	False	0.403	0.464	0.03	0.606	0.111
ENSG00000101052.13_1	ENSG00000101052.13	IFT52	chr20	+	ENSG00000101052.13:s:43590937-43591054	ENSG00000101052.13_1_A5_1	False	False	43590937-43591054	E2	43594693-43594817	Distal	43591029-43594693	25	False	False	False	0.597	0.536	-0.03	0.606	0.111
ENSG00000145241.11_2	ENSG00000145241.11	CENPC	chr4	-	ENSG00000145241.11:s:67493405-67493988	ENSG00000145241.11_2_A5_1	False	True	67493608-67493988	E2	67492751-67492997	Proximal	67492997-67493608	276	False	False	False	0.118	0.033	-0.072	0.829	0.031
ENSG00000145241.11_2	ENSG00000145241.11	CENPC	chr4	-	ENSG00000145241.11:s:67493405-67493988	ENSG00000145241.11_2_A5_1	False	False	67493608-67493988	E2	67492751-67492997	Distal	67492997-67493884	276	False	False	False	0.882	0.967	0.072	0.829	0.031
ENSG00000145241.11_3	ENSG00000145241.11	CENPC	chr4	-	ENSG00000145241.11:s:67492751-67492997	ENSG00000145241.11_3_A5_1	False	False	67492751-67492997	E2	67492180-67492275	Proximal	67492275-67492751	118	False	False	False	0.104	0.036	-0.056	0.715	0.063
ENSG00000145241.11_3	ENSG00000145241.11	CENPC	chr4	-	ENSG00000145241.11:s:67492751-67492997	ENSG00000145241.11_3_A5_1	False	False	67492751-67492997	E2	67492180-67492275	Distal	67492275-67492869	118	False	False	False	0.896	0.964	0.056	0.715	0.063
ENSG00000128578.10_4	ENSG00000128578.10	STRIP2	chr7	+	ENSG00000128578.10:s:129460301-129460548	ENSG00000128578.10_4_A5_1	True	True	129460301-129460487	E2	129462588-129462730	Proximal	129460487-129462588	115	False	False	False	0.042	0.087	0.035	0.684	0.126
ENSG00000128578.10_4	ENSG00000128578.10	STRIP2	chr7	+	ENSG00000128578.10:s:129460301-129460548	ENSG00000128578.10_4_A5_1	True	True	129460301-129460487	E2	129462588-129462730	Distal	129460372-129462588	115	False	False	False	0.061	0.096	0.021	0.52	0.248
ENSG00000128578.10_4	ENSG00000128578.10	STRIP2	chr7	+	ENSG00000128578.10:s:129460301-129460548	ENSG00000128578.10_4_A5_2	True	True	129460301-129460487	E2	129462650-129462730	Proximal	129460487-129462650	115	False	False	False	0.018	0.07	0.039	0.754	0.097
ENSG00000128578.10_4	ENSG00000128578.10	STRIP2	chr7	+	ENSG00000128578.10:s:129460301-129460548	ENSG00000128578.10_4_A5_2	True	True	129460301-129460487	E2	129462650-129462730	Distal	129460372-129462650	115	False	False	False	0.141	0.131	-0.002	0.465	0.323
ENSG00000196839.14_2	ENSG00000196839.14	ADA	chr20	-	ENSG00000196839.14:t:44622829-44622930	ENSG00000196839.14_2_A5_1	True	False	44622829-44622930	E1	44623007-44623078	Proximal	44622930-44623007	27	False	False	False	0.805	0.799	-0.004	0.586	0.118
ENSG00000196839.14_2	ENSG00000196839.14	ADA	chr20	-	ENSG00000196839.14:t:44622829-44622930	ENSG00000196839.14_2_A5_1	True	False	44622829-44622930	E1	44623007-44623078	Distal	44622930-44623034	27	False	False	False	0.115	0.027	-0.046	0.656	0.085
ENSG00000286264.2_1	ENSG00000286264.2	ENSG00000286264	chr11	+	ENSG00000286264.2:s:64241095-64242213	ENSG00000286264.2_1_A5_1	True	False	64241095-64242213	E2	64242384-64242558	Proximal	64242213-64242384	552	False	False	False	0.708	0.856	0.125	0.891	0.011
ENSG00000286264.2_1	ENSG00000286264.2	ENSG00000286264	chr11	+	ENSG00000286264.2:s:64241095-64242213	ENSG00000286264.2_1_A5_1	True	False	64241095-64242213	E2	64242384-64242558	Distal	64241661-64242384	552	False	False	False	0.131	0.114	-0.011	0.542	0.168
ENSG00000257086.1_1	ENSG00000257086.1	ENSG00000257086	chr11	-	ENSG00000257086.1:s:64249089-64249494	ENSG00000257086.1_1_A5_1	False	True	64249089-64249494	E2	64248401-64248598	Proximal	64248598-64249089	295	False	False	False	0.714	0.611	-0.051	0.691	0.038
ENSG00000257086.1_1	ENSG00000257086.1	ENSG00000257086	chr11	-	ENSG00000257086.1:s:64249089-64249494	ENSG00000257086.1_1_A5_1	False	False	64249089-64249494	E2	64248401-64248598	Distal	64248598-64249384	295	False	False	False	0.286	0.389	0.051	0.691	0.038
ENSG00000018189.13_2	ENSG00000018189.13	RUFY3	chr4	+	ENSG00000018189.13:s:70802871-70803176	ENSG00000018189.13_2_A5_1	True	False	70802956-70803176	E2	70804348-70804416	Proximal	70803176-70804348	193	False	False	False	0.085	0.014	-0.031	0.556	0.148
ENSG00000018189.13_2	ENSG00000018189.13	RUFY3	chr4	+	ENSG00000018189.13:s:70802871-70803176	ENSG00000018189.13_2_A5_1	True	False	70802956-70803176	E2	70804348-70804416	Distal	70802983-70804348	193	False	False	False	0.864	0.891	0.015	0.603	0.108
ENSG00000162302.13_1	ENSG00000162302.13	RPS6KA4	chr11	+	ENSG00000162302.13:s:64359378-64359788	ENSG00000162302.13_1_A5_1	False	False	64359378-64359449	E2	64360163-64360381	Proximal	64359449-64360163	46	False	False	False	0.873	0.93	0.03	0.629	0.102
ENSG00000162302.13_1	ENSG00000162302.13	RPS6KA4	chr11	+	ENSG00000162302.13:s:64359378-64359788	ENSG00000162302.13_1_A5_1	False	False	64359378-64359449	E2	64360163-64360381	Distal	64359403-64360163	46	False	False	False	0.127	0.07	-0.03	0.629	0.102
ENSG00000124160.12_2	ENSG00000124160.12	NCOA5	chr20	-	ENSG00000124160.12:s:46063337-46063680	ENSG00000124160.12_2_A5_1	False	True	46063337-46063680	E2	46060991-46062889	Proximal	46062889-46063337	23	False	False	False	0.172	0.116	-0.033	0.637	0.089
ENSG00000124160.12_2	ENSG00000124160.12	NCOA5	chr20	-	ENSG00000124160.12:s:46063337-46063680	ENSG00000124160.12_2_A5_1	False	False	46063337-46063680	E2	46060991-46062889	Distal	46062889-46063360	23	False	False	False	0.828	0.884	0.033	0.637	0.089
ENSG00000101017.15_1	ENSG00000101017.15	CD40	chr20	+	ENSG00000101017.15:s:46128138-46128236	ENSG00000101017.15_1_A5_1	False	False	46128138-46128236	E2	46128330-46128358	Proximal	46128236-46128330	12	False	False	False	0.06	0.068	0.013	0.521	0.138
ENSG00000101017.15_1	ENSG00000101017.15	CD40	chr20	+	ENSG00000101017.15:s:46128138-46128236	ENSG00000101017.15_1_A5_1	False	False	46128138-46128236	E2	46128330-46128358	Distal	46128224-46128330	12	False	False	False	0.94	0.932	-0.013	0.521	0.138
ENSG00000168066.21_3	ENSG00000168066.21	SF1	chr11	-	ENSG00000168066.21:s:64767567-64767844	ENSG00000168066.21_3_A5_1	True	False	64767567-64767844	E2	64767192-64767251	Proximal	64767251-64767567	4	False	False	False	0.101	0.1	0.001	0.404	0.363
ENSG00000168066.21_3	ENSG00000168066.21	SF1	chr11	-	ENSG00000168066.21:s:64767567-64767844	ENSG00000168066.21_3_A5_1	True	False	64767567-64767844	E2	64767192-64767251	Distal	64767251-64767571	4	False	False	False	0.664	0.721	0.043	0.708	0.08
ENSG00000062598.18_2	ENSG00000062598.18	ELMO2	chr20	-	ENSG00000062598.18:s:46393981-46394089	ENSG00000062598.18_2_A5_1	True	False	46393981-46394089	E2	46393529-46393601	Proximal	46393601-46393981	68	False	False	False	0.129	0.073	-0.032	0.585	0.111
ENSG00000062598.18_2	ENSG00000062598.18	ELMO2	chr20	-	ENSG00000062598.18:s:46393981-46394089	ENSG00000062598.18_2_A5_1	True	False	46393981-46394089	E2	46393529-46393601	Distal	46393601-46394049	68	False	False	False	0.803	0.779	-0.013	0.588	0.117
ENSG00000171219.9_1	ENSG00000171219.9	CDC42BPG	chr11	-	ENSG00000171219.9:s:64833191-64833336	ENSG00000171219.9_1_A5_1	False	False	64833191-64833336	E2	64832826-64832959	Proximal	64832959-64833191	40	False	False	False	0.067	0.015	-0.017	0.398	0.281
ENSG00000171219.9_1	ENSG00000171219.9	CDC42BPG	chr11	-	ENSG00000171219.9:s:64833191-64833336	ENSG00000171219.9_1_A5_1	False	False	64833191-64833336	E2	64832826-64832959	Distal	64832959-64833231	40	False	False	False	0.933	0.985	0.017	0.398	0.281
ENSG00000236753.7_2	ENSG00000236753.7	MKLN1-AS	chr7	-	ENSG00000236753.7:s:131324252-131324425	ENSG00000236753.7_2_A5_1	False	False	131324252-131324425	E2	131322405-131323868	Proximal	131323868-131324252	51	False	False	False	0.45	0.273	-0.126	0.804	0.016
ENSG00000236753.7_2	ENSG00000236753.7	MKLN1-AS	chr7	-	ENSG00000236753.7:s:131324252-131324425	ENSG00000236753.7_2_A5_1	False	False	131324252-131324425	E2	131322405-131323868	Distal	131323868-131324303	51	False	False	False	0.545	0.721	0.125	0.802	0.016
ENSG00000172315.6_1	ENSG00000172315.6	TP53RK	chr20	-	ENSG00000172315.6:s:46689127-46689444	ENSG00000172315.6_1_A5_1	False	False	46689127-46689444	E2	46684365-46687231	Proximal	46687231-46689127	5	False	False	False	0.041	0.074	0.01	0.48	0.211
ENSG00000172315.6_1	ENSG00000172315.6	TP53RK	chr20	-	ENSG00000172315.6:s:46689127-46689444	ENSG00000172315.6_1_A5_1	False	False	46689127-46689444	E2	46684365-46687231	Distal	46687231-46689132	5	False	False	False	0.959	0.926	-0.01	0.48	0.211
ENSG00000101040.20_3	ENSG00000101040.20	ZMYND8	chr20	-	ENSG00000101040.20:t:47236326-47236516	ENSG00000101040.20_3_A5_1	True	True	47236326-47236516	E1	47237857-47239138	Proximal	47236516-47237857	901	False	False	False	0.089	0.03	-0.05	0.851	0.039
ENSG00000101040.20_3	ENSG00000101040.20	ZMYND8	chr20	-	ENSG00000101040.20:t:47236326-47236516	ENSG00000101040.20_3_A5_1	True	False	47236326-47236516	E1	47237857-47239138	Distal	47236516-47238758	901	False	False	False	0.594	0.652	0.035	0.611	0.118
ENSG00000101040.20_3	ENSG00000101040.20	ZMYND8	chr20	-	ENSG00000101040.20:t:47236326-47236516	ENSG00000101040.20_3_A5_2	True	True	47236326-47236516	E1	47237857-47239138	Proximal	47236516-47237857	1039	False	False	False	0.089	0.03	-0.05	0.851	0.039
ENSG00000101040.20_3	ENSG00000101040.20	ZMYND8	chr20	-	ENSG00000101040.20:t:47236326-47236516	ENSG00000101040.20_3_A5_2	True	False	47236326-47236516	E1	47237857-47239138	Distal	47236516-47238896	1039	False	False	False	0.291	0.322	0.018	0.519	0.196
ENSG00000101040.20_3	ENSG00000101040.20	ZMYND8	chr20	-	ENSG00000101040.20:t:47236326-47236516	ENSG00000101040.20_3_A5_3	True	False	47236326-47236516	E1	47238758-47239138	Proximal	47236516-47238758	138	False	False	False	0.594	0.652	0.035	0.611	0.118
ENSG00000101040.20_3	ENSG00000101040.20	ZMYND8	chr20	-	ENSG00000101040.20:t:47236326-47236516	ENSG00000101040.20_3_A5_3	True	False	47236326-47236516	E1	47238758-47239138	Distal	47236516-47238896	138	False	False	False	0.291	0.322	0.018	0.519	0.196
ENSG00000162300.13_1	ENSG00000162300.13	ZFPL1	chr11	+	ENSG00000162300.13:s:65084210-65084378	ENSG00000162300.13_1_A5_1	False	False	65084210-65084378	E2	65084691-65084800	Proximal	65084378-65084691	18	False	False	False	0.938	0.974	0.017	0.476	0.258
ENSG00000162300.13_1	ENSG00000162300.13	ZFPL1	chr11	+	ENSG00000162300.13:s:65084210-65084378	ENSG00000162300.13_1_A5_1	False	False	65084210-65084378	E2	65084691-65084800	Distal	65084360-65084691	18	False	False	False	0.062	0.026	-0.017	0.476	0.258
ENSG00000124151.19_4	ENSG00000124151.19	NCOA3	chr20	+	ENSG00000124151.19:s:47649005-47649109	ENSG00000124151.19_4_A5_1	True	False	47649005-47649109	E2	47650982-47651276	Proximal	47649109-47650982	12	False	False	False	0.174	0.098	-0.077	0.722	0.04
ENSG00000124151.19_4	ENSG00000124151.19	NCOA3	chr20	+	ENSG00000124151.19:s:47649005-47649109	ENSG00000124151.19_4_A5_1	True	False	47649005-47649109	E2	47650982-47651276	Distal	47649097-47650982	12	False	False	False	0.248	0.218	-0.015	0.6	0.108
ENSG00000124151.19_4	ENSG00000124151.19	NCOA3	chr20	+	ENSG00000124151.19:s:47649005-47649109	ENSG00000124151.19_4_A5_2	True	True	47649005-47649109	E2	47650985-47651276	Proximal	47649109-47650985	12	False	False	False	0.365	0.312	-0.022	0.631	0.079
ENSG00000124151.19_4	ENSG00000124151.19	NCOA3	chr20	+	ENSG00000124151.19:s:47649005-47649109	ENSG00000124151.19_4_A5_2	True	True	47649005-47649109	E2	47650985-47651276	Distal	47649097-47650985	12	False	False	False	0.19	0.362	0.135	0.839	0.014
ENSG00000198301.12_1	ENSG00000198301.12	SDAD1	chr4	-	ENSG00000198301.12:s:75990696-75990962	ENSG00000198301.12_1_A5_1	False	False	75990696-75990962	E2	75981933-75982037	Proximal	75982037-75990696	56	False	False	False	0.091	0.045	-0.025	0.547	0.15
ENSG00000198301.12_1	ENSG00000198301.12	SDAD1	chr4	-	ENSG00000198301.12:s:75990696-75990962	ENSG00000198301.12_1_A5_1	False	False	75990696-75990962	E2	75981933-75982037	Distal	75982037-75990752	56	False	False	False	0.909	0.955	0.025	0.547	0.15
ENSG00000122783.17_2	ENSG00000122783.17	CYREN	chr7	-	ENSG00000122783.17:s:135168304-135169060	ENSG00000122783.17_2_A5_1	True	False	135168749-135169060	E2	135167732-135167807	Proximal	135167807-135168749	37	False	False	False	0.599	0.705	0.085	0.767	0.034
ENSG00000122783.17_2	ENSG00000122783.17	CYREN	chr7	-	ENSG00000122783.17:s:135168304-135169060	ENSG00000122783.17_2_A5_1	True	False	135168749-135169060	E2	135167732-135167807	Distal	135167807-135168786	37	False	False	False	0.11	0.119	-0.002	0.471	0.249
ENSG00000122783.17_2	ENSG00000122783.17	CYREN	chr7	-	ENSG00000122783.17:s:135168304-135169060	ENSG00000122783.17_2_A5_2	True	False	135168749-135169060	E2	135167732-135167807	Proximal	135167807-135168749	220	False	False	False	0.599	0.705	0.085	0.767	0.034
ENSG00000122783.17_2	ENSG00000122783.17	CYREN	chr7	-	ENSG00000122783.17:s:135168304-135169060	ENSG00000122783.17_2_A5_2	True	False	135168749-135169060	E2	135167732-135167807	Distal	135167807-135168969	220	False	False	False	0.281	0.164	-0.099	0.828	0.022
ENSG00000122783.17_2	ENSG00000122783.17	CYREN	chr7	-	ENSG00000122783.17:s:135168304-135169060	ENSG00000122783.17_2_A5_3	True	False	135168786-135169060	E2	135167732-135167807	Proximal	135167807-135168786	183	False	False	False	0.11	0.119	-0.002	0.471	0.249
ENSG00000122783.17_2	ENSG00000122783.17	CYREN	chr7	-	ENSG00000122783.17:s:135168304-135169060	ENSG00000122783.17_2_A5_3	True	False	135168786-135169060	E2	135167732-135167807	Distal	135167807-135168969	183	False	False	False	0.281	0.164	-0.099	0.828	0.022
ENSG00000080802.20_2	ENSG00000080802.20	CNOT4	chr7	-	ENSG00000080802.20:s:135410515-135410648	ENSG00000080802.20_2_A5_1	False	False	135410515-135410648	E2	135398169-135398226	Proximal	135398226-135410515	9	False	False	False	0.269	0.413	0.104	0.781	0.022
ENSG00000080802.20_2	ENSG00000080802.20	CNOT4	chr7	-	ENSG00000080802.20:s:135410515-135410648	ENSG00000080802.20_2_A5_1	False	False	135410515-135410648	E2	135398169-135398226	Distal	135398226-135410524	9	False	False	False	0.731	0.587	-0.104	0.781	0.022
ENSG00000173442.13_2	ENSG00000173442.13	EHBP1L1	chr11	+	ENSG00000173442.13:s:65581058-65581126	ENSG00000173442.13_2_A5_1	False	False	65581058-65581126	E2	65581211-65581373	Proximal	65581126-65581211	4	False	False	False	0.889	0.817	-0.056	0.721	0.061
ENSG00000173442.13_2	ENSG00000173442.13	EHBP1L1	chr11	+	ENSG00000173442.13:s:65581058-65581126	ENSG00000173442.13_2_A5_1	False	True	65581058-65581126	E2	65581211-65581373	Distal	65581122-65581211	4	False	False	False	0.111	0.183	0.056	0.721	0.061
ENSG00000177410.13_1	ENSG00000177410.13	ZFAS1	chr20	+	ENSG00000177410.13:t:49279104-49279655	ENSG00000177410.13_1_A5_1	False	False	49279104-49279208	E1	49278640-49278738	Proximal	49278738-49279104	22	False	False	False	0.094	0.103	0.006	0.442	0.315
ENSG00000177410.13_1	ENSG00000177410.13	ZFAS1	chr20	+	ENSG00000177410.13:t:49279104-49279655	ENSG00000177410.13_1_A5_1	False	False	49279104-49279208	E1	49278640-49278738	Distal	49278716-49279104	22	False	False	False	0.9	0.893	-0.006	0.448	0.307
ENSG00000145293.17_1	ENSG00000145293.17	ENOPH1	chr4	+	ENSG00000145293.17:s:82430590-82430913	ENSG00000145293.17_1_A5_1	False	False	82430590-82430913	E2	82447920-82448021	Proximal	82430913-82447920	29	False	False	False	0.706	0.799	0.07	0.729	0.048
ENSG00000145293.17_1	ENSG00000145293.17	ENOPH1	chr4	+	ENSG00000145293.17:s:82430590-82430913	ENSG00000145293.17_1_A5_1	False	False	82430590-82430913	E2	82447920-82448021	Distal	82430884-82447920	29	False	False	False	0.294	0.201	-0.07	0.729	0.048
